image,price,prod_name
https://m.media-amazon.com/images/I/71ZxFLhj6ES._AC_UY218_.jpg,,"2021 Lenovo ThinkBook 13s Gen 2 Laptop - 13.3"" WQXGA IPS 300 nits - Intel i7-1165G7 - 16GB LPDDR4 - 1TB NVMe SSD - Iris Xe Graphics - Backlit Keyboard - WiFi6 - Win 11 Pro w/RATZK 32GB USB"
https://m.media-amazon.com/images/I/61Z+mjk3dWL._AC_UY218_.jpg,"1,009","Newest Lenovo ThinkPad E15 Gen 3 Business Laptop, 15.6"" Full HD Display, AMD Ryzen 5 5500U Processor, 24GB DDR4 RAM, 512GB SSD, USB Type-C, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Pro, Black"
https://m.media-amazon.com/images/I/61Vu7qCxljL._AC_UY218_.jpg,"2,499","ASUS ProArt StudioBook Pro 16 OLED Laptop, 16” 3840x2400 OLED Display, AMD Ryzen 9 5900HX, 32GB DDR4, 2TB PCIe SSD, Nvidia RTX A2000, Windows 11 Pro, W5600Q2A-XS94, Star Black"
https://m.media-amazon.com/images/I/71nJyg5e+oL._AC_UY218_.jpg,,"New Best Notebooks XPS 17 9720 Laptop 12th Gen Intel Core i7-12700H 14 cores GeForce RTX 3060 17.0"" FHD Non-Touch Display Plus Best Notebook Pen Light 8TB SSD 64GB RAM 11 PRO"
https://m.media-amazon.com/images/I/71BbxZvAdYL._AC_UY218_.jpg,309,HTOOLS Windows Laptop Computer (Windows 10 Pro)
https://m.media-amazon.com/images/I/31ib8+L5NvL._AC_UY218_.jpg,267,"ASUS 11.6"" VivoBook Laptop (L203MA-DS04) Intel N4000, 4GB RAM, 64 GB Storage and ASUS ZenDrive Slim External 8X DVD Burner Optical Disc Drive (SDRW-08U9M-U/BLK)"
https://m.media-amazon.com/images/I/71mk7PNiyzL._AC_UY218_.jpg,"1,089","Newest Lenovo ThinkPad E15 Gen 2 Business Laptop, 15.6"" Full HD Display, AMD Ryzen 7 4700U Processor, 16GB DDR4 RAM, 1TB PCIe SSD, Wi-Fi, HDMI, Bluetooth, Windows 11 Pro, Black"
https://m.media-amazon.com/images/I/71nJyg5e+oL._AC_UY218_.jpg,,"New Best Notebooks XPS 17 9720 Laptop 12th Gen Intel Core i7-12700H 14 cores GeForce RTX 3060 17.0"" FHD Non-Touch Display Plus Best Notebook Pen Light 1TB Gen 16GB RAM 11 PRO"
https://m.media-amazon.com/images/I/51UMMWq6jQL._AC_UY218_.jpg,"1,199","2022 Lenovo ThinkPad T14 Business Laptop | 14"" FHD IPS Display | AMD 6-Core Ryzen 5 Pro 4650U | Radeon Graphics | 32GB DDR4 1TB SSD | WiFi AX | RJ45 | HDMI | USB-C | Backlit | FPR | Windows 10 Pro"
https://m.media-amazon.com/images/I/61VhtlryEVL._AC_UY218_.jpg,,"2022 Lenovo IdeaPad 3 Laptop | 15.6"" FHD Touchscreen | Intel 2-Core i3-1115G4 | UHD Graphics | 12GB RAM DDR4 512GB NVMe SSD | WiFi AC | Bluetooth | Webcam | HDMI | USB-C | Sand | Windows 11 Home"
https://m.media-amazon.com/images/I/71axg0pHX1S._AC_UY218_.jpg,,"2022 Lenovo IdeaPad 3 Laptop | 15.6"" FHD Display | AMD 6-Core Ryzen 5 5500U | Radeon 7 Graphics | 12GB RAM DDR4 512GB M.2 NVMe SSD | HDMI | WiFi AC | BT5.0 | Webcam | USB C | Sand | Windows 11 Home"
https://m.media-amazon.com/images/I/51U9N3w89BL._AC_UY218_.jpg,,"2022 Lenovo IdeaPad Laptop | 15.6"" FHD IPS Touchscreen | Intel Quad-Core i5-1135G7 | Iris Xe Graphics | 8GB RAM DDR4 256GB NVMe SSD | USB-C | WiFi AX | BT | HDMI | Backlit Keyboard | Windows 10 Pro"
https://m.media-amazon.com/images/I/61JIoOTWdFL._AC_UY218_.jpg,,"2022 Acer Nitro 5 Gaming Laptop 15.6"" FHD IPS Display Intel 4-Core i5-10300H 32GB DDR4 Dual 512GB NVMe SSD NVIDIA GeForce GTX 1650 4GB WiFi AX USB-C HDMI Backlit KB Windows 11 Pro w/RE USB Drive"
https://m.media-amazon.com/images/I/71N3Cpw8kGL._AC_UY218_.jpg,299,"HP 15.6"" HD LED Display Laptop, Intel Pentium Silver N5000 Processor, 4GB DDR4 RAM, 128GB SSD, HDMI, Webcam, WI-FI, Windows 11 S, with Hugo M, Scarlet Red (Renewed)"
https://m.media-amazon.com/images/I/71QhmbRj2BL._AC_UY218_.jpg,359,"HP 15.6"" HD LED Display Laptop, Intel Pentium Silver N5000 Processor, 4GB DDR4 RAM, 192GB Storage(128GB SSD+64GB Hugo SD Card), HDMI, Webcam, WI-FI, Windows 11 S, with Hugo M, Metallic Red (Renewed)"
https://m.media-amazon.com/images/I/71N3Cpw8kGL._AC_UY218_.jpg,318,"HP 15.6in Laptop (Intel Pentium Quad-Core N5000, 4GB RAM, 128GB SSD, HDMI, WiFi, Bluetooth, HD Webcam, with Hugo M, Windows 11 S) (Renewed)"
https://m.media-amazon.com/images/I/71nJyg5e+oL._AC_UY218_.jpg,,"New Best Notebooks XPS 17 9720 Laptop 12th Gen Intel Core i7-12700H 14 cores GeForce RTX 3060 17.0"" FHD Non-Touch Display Plus Best Notebook Pen Light 4TB SSD 64GB RAM 11 PRO"
https://m.media-amazon.com/images/I/71Dx5ylcdmL._AC_UY218_.jpg,549,"2022 Newest Lenovo IdeaPad Business Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, Intel UHD Graphics, 20GB RAM, 512GB PCIe NVMe SSD, Webcam, HDMI, Bluetooth 5.0, Windows 11"
https://m.media-amazon.com/images/I/71Mg8Q5SoiL._AC_UY218_.jpg,509,"ASUS VivoBook Thin and Light Laptop (2022 Model), 15.6"" HD Display, Intel Core i3-1005G1 Processor, 20GB DDR4 RAM, 512GB SSD, USB Type-C, Webcam, Wi-Fi, HDMI, Windows 11 Home, Gray"
https://m.media-amazon.com/images/I/71nJyg5e+oL._AC_UY218_.jpg,,"New Best Notebooks XPS 17 9720 Laptop 12th Gen Intel Core i7-12700H 14 cores GeForce RTX 3060 17.0"" FHD Non-Touch Display Plus Best Notebook Pen Light 2TB Gen 4 SSD 64GB RAM 11 PRO"
https://m.media-amazon.com/images/I/71bc381yr2L._AC_UY218_.jpg,749,"2022 Lenovo IdeaPad 3 Laptop | 17.3"" HD+ Display | Intel 10th Gen 4-Core i5-1035G1 | 8GB RAM DDR4 256GB M.2 NVMe SSD | Intel UHD Graphics | HDMI | WiFi AC | Bluetooth | Webcam | Windows 10 Pro"
https://m.media-amazon.com/images/I/61RK5mNtWYL._AC_UY218_.jpg,,"2022 Lenovo IdeaPad 5i Laptop - 15.6"" FHD IPS Touchscreen - Intel i7-1165G7 4-Core - Iris Xe Graphics - 12GB DDR4 - 256GB SSD - WiFi 6 - Fingerprint Sensor - Backlit Keyboard - Windows 10 Pro"
https://m.media-amazon.com/images/I/81EdqveebRL._AC_UY218_.jpg,349,"2022 Newest HP 15.6 HD Micro-Edge Laptop for Student and Home use, Intel Celeron N4120 4-Core(up to 2.6Ghz), 4GB RAM, 256GB SSD, Ethernet, Wi-Fi, Bluetooth, Numpad, Fast Charge, HDMI, Webcam, Win11 S"
https://m.media-amazon.com/images/I/617fteEclkL._AC_UY218_.jpg,,"2022 MSI GE76 Raider 17.3"" 144 Hz FHD Gaming Laptop 8-Core Intel i7-11800H 16GB DDR4 1TB NVMe SSD NVIDIA GeForce RTX3060 6GB WIFI 6E HDMI RJ45 Thunberbolt4 Backlit DTS Audio Windows 11 Home w/32GB USB"
https://m.media-amazon.com/images/I/617iMdDRd2L._AC_UY218_.jpg,,"2022 Lenovo IdeaPad 3 Laptop | 14"" FHD Display | AMD 6-Core Ryzen 5 5500U (Beat i5-1135G7) | Radeon 7 Graphics | 36GB DDR4 1TB NVMe SSD | HDMI | WiFi AX | BT5.0 | Webcam | USB C | Windows 11 Home"
https://m.media-amazon.com/images/I/71EU5TTfxcL._AC_UY218_.jpg,,"2022 HP Omen 17.3"" 144 Hz IPS FHD Gaming Laptop 8-Core Intel i7-11800H 16GB DDR4 1TB NVMe SSD NVIDIA GeForce RTX 3060 6GB DTS Audio Backlit WiFi AX Thunderbolt4 HDMI RJ45 Windows 11 Pro w/RE 32GB USB"
https://m.media-amazon.com/images/I/41LNUF1W8WL._AC_UY218_.jpg,739,"2022 Lenovo IdeaPad 3 Laptop |14"" FHD IPS Display | Intel 4-Core i5-10210U | Intel UHD Graphics | 12GB RAM DDR4 512GB NVMe SSD | WiFi AC | Bluetooth | Webcam | HDMI | Platinum Grey | Windows 11 Pro"
https://m.media-amazon.com/images/I/51al8xpy0ML._AC_UY218_.jpg,804,"Acer Aspire 5 A515-46-R3UB | 15.6"" Full HD IPS Display | AMD Ryzen 3 3350U Quad-Core Mobile Processor | 128GB NVMe SSD & Lenovo IdeaPad 3 Laptop, 14.0"" FHD Display, AMD Ryzen 5 5500U, Abyss Blue"
https://m.media-amazon.com/images/I/5180CSU2fGL._AC_UY218_.jpg,339,"HP Stream 11 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, Thin & Portable, Includes Microsoft 365 (Diamond White) & Canon Pixma MG3620 Wireless All-in-One Color Inkjet Printer, Black"
https://m.media-amazon.com/images/I/51OQxb6iM7L._AC_UY218_.jpg,383,"HP Chromebook 11-inch Laptop -MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD Display,Snow White & Chromebook 11-inch Laptop -MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD Display"
https://m.media-amazon.com/images/I/617fteEclkL._AC_UY218_.jpg,"2,049","2021 MSI GE76 Raider 17.3"" 144 Hz FHD Gaming Laptop Intel i7-11800H 8-Core 64GB DDR4 2TB NVMe SSD NVIDIA GeForce RTX 3060 6GB 4-Zone RGB Backlit Keyboard DTS Audio Windows 10 Pro WiFi 6e w/32GB USB"
https://m.media-amazon.com/images/I/61AffBwux2L._AC_UY218_.jpg,769,2022 Dell Inspiron I3593 15.6” HD Laptop Computer 4-Core Intel i5-1035G1 20GB DDR4 RAM 512GB M.2 NVMe SSD Intel UHD Graphics HDMI Webcam Bluetooth Wi-Fi RJ-45 Windows 11 Pro
https://m.media-amazon.com/images/I/71MSptSmTCL._AC_UY218_.jpg,,"2022 Newest Acer Aspire 5 A515 15.6"" FHD IPS Laptop 11th Gen Intel Core i5-1135G7 8GB RAM 128GB NVMe SSD WiFi AX BT RJ45 HDMI Webcam USB-C Backlit Keyboard Fingerprint Windows 10 Home w/ RE 32GB USB"
https://m.media-amazon.com/images/I/41nPrenWIOL._AC_UY218_.jpg,999,"HP ProBook 450 G5 Laptop, Intel i7-7500U, 8GB RAM, 256GB SSD (5FC24AV) (Renewed)"
https://m.media-amazon.com/images/I/71WmFeuBLcL._AC_UY218_.jpg,229,"HP Stream 14 HD Thin and Light Laptop, Intel Celeron N4000 Processor, 4GB RAM, 128GB Storage(64GB eMMC+64GB Hugo Flash Card), HDMI, Webcam, WiFi, Bluetooth, Windows 10 S, Blue with SAM (Renewed)"
https://m.media-amazon.com/images/I/51jFr2OgDXL._AC_UY218_.jpg,,"2022 HP 17.3"" FHD IPS Laptop PC Intel 11th Gen Quad-Core i5-1135G7 32GB DDR4 RAM 1TB SSD M.2 NVMe SSD Intel Iris Xe Graphics Backlit Keyboard WiFi AC RJ45 Webcam HDMI Windows 10 Home w/32GB USB Drive"
https://m.media-amazon.com/images/I/81OEAojCZeL._AC_UY218_.jpg,,2022 HP Pavilion 13.3'' FHD IPS Touchscreen Laptop Evo Platform 4-Core Intel i5-1135G7 Iris Xe Graphics 16GB DDR4 1TB NVMe SSD WiFi AX Fingerprint Backlit USB C Thunderbolt Windows 11 Pro w/32GB USB
https://m.media-amazon.com/images/I/41CiOK14MVL._AC_UY218_.jpg,"1,399","HP EliteBook 840 G5 14"" Laptop, Intel Core i5-8350U, 8GB RAM, 256GB SSD (3RF10UT#ABA) (Renewed)"
https://m.media-amazon.com/images/I/41YkFYgjwWL._AC_UY218_.jpg,"2,149","HP EliteBook 13.3"" 830 G5 Laptop, Display Integrated Intel UHD Graphics 620, 8GB RAM, 256GB SSD (3PY98UT#ABA) (Renewed)"
https://m.media-amazon.com/images/I/414KKTxHxSL._AC_UY218_.jpg,,"2022 HP 15.6"" FHD IPS Touchscreen Laptop PC Intel 11th Gen Quad-Core i7-1165G7 12GB DDR4 RAM 512GB NVMe SSD Intel Iris Xe Graphics WiFi AC BT Webcam HDMI USB-C Silver Windows 11 Home w/RE Accessories"
https://m.media-amazon.com/images/I/41FnXp-fK7L._AC_UY218_.jpg,229,"HP 14-bs153od 14"" Laptop, Intel Celeron, Windows 10, 4GB RAM, 64GB RAM (1KU71UA#ABA) (Renewed)"
https://m.media-amazon.com/images/I/61WUFGXg4LL._AC_UY218_.jpg,549,"2022 Newest Dell Inspiron 14 5000 5406 2 in 1 Laptop 14"" HD Touchscreen 11th Gen Intel Core i3-1115G4 Processor 8GB RAM 256GB SSD Webcam HDMI Backlit Keyboard Windows 10 S Silver"
https://m.media-amazon.com/images/I/710tQ-PKxOL._AC_UY218_.jpg,,"2022 MSI GF65 Thin Gaming Laptop | 15.6"" FHD 144Hz | Intel 6-Core i5-10500H | NVIDIA GeForce RTX 3060 Max-Q 6GB GDDR6 | 16GB DDR4 512GB+1TB NVMe SSD | HDMI | WIFI AX | RJ-45 | Backlit | Windows 10 Pro"
https://m.media-amazon.com/images/I/51xpA5q3BOL._AC_UY218_.jpg,899,"2022 MSI GF63 Thin Gaming Laptop | 15.6"" FHD IPS Display | Intel Quad-Core i5-10300H | Nvidia GTX 1650 Max-Q 4GB | 12GB DDR4 256GB NVMe SSD | 4k | HDMI | WiFi AX | RJ45 | Backlit KB | Windows 10 Pro"
https://m.media-amazon.com/images/I/41er0VI8kgL._AC_UY218_.jpg,,"Lenovo Ideapad 15 Laptop, 11th Gen Intel Core i3-1115G4 Processor, 4GB RAM, 128GB SSD, 15.6-inch Full HD (1920 x 1080) Display, Windows 11, 802.11ac, Bluetooth, W/ Platinum Gray Silmarils Accessories"
https://m.media-amazon.com/images/I/71B5Bl9+hBL._AC_UY218_.jpg,779,"2022 Lenovo Ideapad 3 High Performance Business Laptop 15.6"" HD Touchscreen -Intel 10th Gen i5-10210U Quad Core - 12GB DDR4 512GB SSD - WiFi 6 - Windows 11 Pro w/ 32GB USB Drive"
https://m.media-amazon.com/images/I/71EU5TTfxcL._AC_UY218_.jpg,"1,899","2021 HP Omen 17.3"" 144 Hz IPS FHD Gaming Laptop Intel i7-11800H 8-Core 32GB DDR4 2TB NVMe SSD NVIDIA GeForce RTX 3060 6GB 4-Zone RGB Backlit Keyboard DTS Audio Windows 10 Pro WiFi 6 w/32GB USB"
https://m.media-amazon.com/images/I/61mpjfCy08L._AC_UY218_.jpg,949,"ASUS ZenBook 14 OLED Laptop 14” 2.8K OLED Display, AMD Ryzen 7 5825U CPU, Radeon Graphics, 8GB RAM, 512GB PCIe SSD, Windows 11 Home, Jade Black, UM3402YA-DS71"
https://m.media-amazon.com/images/I/81I72AzNdLL._AC_UY218_.jpg,"1,399","ASUS ZenBook 14X OLED Laptop, 14” 2.8K 16:10 Touch Display, Intel Core i7-1260P CPU, NVIDIA GeForce MX550, 16GB RAM, 512GB SSD, Windows 11 Home, Pine Grey, UX5400ZB-DB74T"
https://m.media-amazon.com/images/I/61y9xkjUt7L._AC_UY218_.jpg,"1,299","ASUS ExpertBook B1 Business Laptop, 15.6” FHD, Intel Core i7-1165G7, 512GB SSD, 16GB RAM, Military Grade Durable, AI Noise canceling, Webcam Privacy Shield, Win 10 Pro, Star Black, B1500CEA-XH74"
https://m.media-amazon.com/images/I/61y9xkjUt7L._AC_UY218_.jpg,"1,049","ASUS ExpertBook B1 Business Laptop, 15.6” FHD, Intel Core i5-1135G7, 256GB SSD, 8GB RAM, Military Grade Durable, AI Noise canceling, Webcam Privacy Shield, Win 10 Pro, Star Black, B1500CEA-XH51"
https://m.media-amazon.com/images/I/81Hik744rUL._AC_UY218_.jpg,295,"2022 HP 15.6"" HD Display Laptop, Intel Celeron N4120 Quad-Core Processor, 4GB DDR4 Memory, 128GB SSD + 128GB Card, WiFi, Bluetooth, Webcam, HDMI, RJ45, Win11 S, Natural Silver | TGCD Bundle"
https://m.media-amazon.com/images/I/61q4UpHoF5L._AC_UY218_.jpg,,"Lenovo Ideapad 15 Laptop, 11th Gen Intel Core i3-1115G4 Processor, 4GB RAM, 128GB SSD, 15.6-inch Full HD (1920 x 1080) Display, Windows 11 , 802.11ac, Bluetooth, Almond W/ Silmarils Accessories"
https://m.media-amazon.com/images/I/41DzXnFKvSL._AC_UY218_.jpg,,2022 HP Envy 13.3'' FHD IPS sRGB Laptop Intel 4-Core i5-1135G7 Evo Platform Iris Xe Graphics 8GB DDR4 1TB NVMe SSD WiFi AX BT Webcam USB-C Backlit Keyboard Fingerprint Windows 10 Home w/ RE 32GB USB
https://m.media-amazon.com/images/I/514VgPUKrvL._AC_UY218_.jpg,,"Dell Latitude 14 - 5400 Business Laptop (14inch FHD Touchscreen, Intel Core i5-8265U, 16GB Memory, 256GB PCIe M.2 NVMe SSD) Windows 10 Pro"
https://m.media-amazon.com/images/I/71zpejVsAsS._AC_UY218_.jpg,,"2022 Acer Aspire 5 15.6"" FHD IPS Laptop PC Intel 10th Gen Dual-Core i3-1005G1 Intel UHD Graphics 8GB RAM 512GB SSD WiFi AX RJ-45 BT HDMI Webcam USB-C Backlit Keyboard Windows 11 Pro w/ RE USB Drive"
https://m.media-amazon.com/images/I/412Hv2oxkGL._AC_UY218_.jpg,,"2022 Lenovo IdeaPad 5 15.6"" FHD Laptop PC Intel 4-Core i5-1035G1 8GB DDR4 256GB M.2 NVMe SSD Intel UHD Graphics HDMI USB-C WIFI AX BT Webcam Backlit Fingerprint Windows 11 Home w/RE 32GB USB 3.0 Drive"
https://m.media-amazon.com/images/I/61sDd5LS65L._AC_UY218_.jpg,289,"HP EliteBook 8770w 17.3 Inch Mobile Workstation Laptop, Intel Core i5-3320M up to 3.3GHz, 8G DDR3, 500G, DVD, WiFi, USB 3.0, DP,VGA,Windows 10 Pro 64 Bit Supports English/French/Spanish(Renewed)"
https://m.media-amazon.com/images/I/71k+STUKj3L._AC_UY218_.jpg,379,"HP ZBook 17 G2 17.3 Inch Workstation Laptop, Intel Core i5-4210M up to 3.2GHz, 16G DDR3, 512G SSD, Webcam, 2G Video Card, USB 3.0, Thunderbolt,DP,Windows 10 Pro 64 Bit English/French/Spanish(Renewed)"
https://m.media-amazon.com/images/I/61kABiugoiL._AC_UY218_.jpg,249,"HP EliteBook 8760w 17.3 Inch Mobile Workstation Laptop, Intel Core i7-2630QM up to 2.9GHz, 8G DDR3, 500G HDD, 1G Video Card, DVD, WiFi, USB 3.0,DP,VGA,Windows 10 Pro 64 English/French/Spanish(Renewed)"
https://m.media-amazon.com/images/I/61sDd5LS65L._AC_UY218_.jpg,349,"HP EliteBook 8770w 17.3 Inch Workstation Laptop, Intel Core i7-3610QM up to 3.3GHz, 16G DDR3, 512G SSD, DVD, NVIDIA Quadro Video Card, USB 3.0, DP,VGA,Windows 10 Pro 64 English/French/Spanish(Renewed)"
